iter: 1000, accuracy: 0.0100
iter: 2000, accuracy: 0.0100
iter: 3000, accuracy: 0.0100
iter: 4000, accuracy: 0.0100
iter: 5000, accuracy: 0.0106
iter: 6000, accuracy: 0.0374
iter: 7000, accuracy: 0.1747
iter: 8000, accuracy: 0.2327
iter: 9000, accuracy: 0.2488
iter: 10000, accuracy: 0.1989
iter: 11000, accuracy: 0.2691
iter: 12000, accuracy: 0.2596
iter: 13000, accuracy: 0.2211
iter: 14000, accuracy: 0.2244
iter: 15000, accuracy: 0.2894
iter: 16000, accuracy: 0.3696
iter: 17000, accuracy: 0.2930
iter: 18000, accuracy: 0.3261
iter: 19000, accuracy: 0.3485
iter: 20000, accuracy: 0.3532
iter: 21000, accuracy: 0.3764
iter: 22000, accuracy: 0.3585
iter: 23000, accuracy: 0.4458
iter: 24000, accuracy: 0.4383
iter: 25000, accuracy: 0.4340
iter: 26000, accuracy: 0.4278
iter: 27000, accuracy: 0.4236
iter: 28000, accuracy: 0.4137
iter: 29000, accuracy: 0.4119
iter: 30000, accuracy: 0.4149
